Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kampala,PM2.5 - Principal,2018-04-11 07:00 PM,2018,4,11,19,40.3,113,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Kampala,PM2.5 - Principal,2018-04-11 08:00 PM,2018,4,11,20,40.3,113,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Kampala,PM2.5 - Principal,2018-04-11 09:00 PM,2018,4,11,21,40.3,113,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Kampala,PM2.5 - Principal,2018-04-11 10:00 PM,2018,4,11,22,40.3,113,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Kampala,PM2.5 - Principal,2018-04-12 10:00 AM,2018,4,12,10,-999,-999,N/A,32,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 11:00 AM,2018,4,12,11,27.4,83,Moderate,24,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 12:00 PM,2018,4,12,12,24.2,76,Moderate,21,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 01:00 PM,2018,4,12,13,22.8,74,Moderate,21,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 02:00 PM,2018,4,12,14,21.5,71,Moderate,20,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 03:00 PM,2018,4,12,15,29.2,87,Moderate,38,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 04:00 PM,2018,4,12,16,24.2,76,Moderate,19,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 05:00 PM,2018,4,12,17,25.6,79,Moderate,27,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 06:00 PM,2018,4,12,18,22.8,74,Moderate,20,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 07:00 PM,2018,4,12,19,25.4,79,Moderate,28,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 08:00 PM,2018,4,12,20,31.7,92,Moderate,38,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 09:00 PM,2018,4,12,21,31.3,91,Moderate,31,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 10:00 PM,2018,4,12,22,33.1,95,Moderate,35,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-12 11:00 PM,2018,4,12,23,42,117,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 12:00 AM,2018,4,13,0,46,127,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 01:00 AM,2018,4,13,1,45.5,126,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 02:00 AM,2018,4,13,2,39.7,111,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 03:00 AM,2018,4,13,3,33.8,97,Moderate,28,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 04:00 AM,2018,4,13,4,33.9,97,Moderate,34,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 05:00 AM,2018,4,13,5,30.9,91,Moderate,28,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 06:00 AM,2018,4,13,6,28.5,85,Moderate,26,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 07:00 AM,2018,4,13,7,33.2,95,Moderate,38,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 08:00 AM,2018,4,13,8,64.6,156,Unhealthy,96,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 09:00 AM,2018,4,13,9,92.3,170,Unhealthy,120,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 10:00 AM,2018,4,13,10,87.6,168,Unhealthy,83,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 11:00 AM,2018,4,13,11,54.8,149,Unhealthy for Sensitive Groups,22,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 12:00 PM,2018,4,13,12,39.4,111,Unhealthy for Sensitive Groups,24,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 01:00 PM,2018,4,13,13,35.7,101,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 02:00 PM,2018,4,13,14,29.3,87,Moderate,23,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 03:00 PM,2018,4,13,15,25.1,78,Moderate,21,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 04:00 PM,2018,4,13,16,25.5,79,Moderate,26,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 05:00 PM,2018,4,13,17,27.2,83,Moderate,29,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 06:00 PM,2018,4,13,18,27.1,83,Moderate,27,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 07:00 PM,2018,4,13,19,29,87,Moderate,31,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 08:00 PM,2018,4,13,20,31.5,92,Moderate,34,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 09:00 PM,2018,4,13,21,33.7,96,Moderate,36,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 10:00 PM,2018,4,13,22,34.8,99,Moderate,37,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-13 11:00 PM,2018,4,13,23,41.6,116,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 12:00 AM,2018,4,14,0,28.8,86,Moderate,16,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 01:00 AM,2018,4,14,1,23.4,75,Moderate,18,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 02:00 AM,2018,4,14,2,20.2,68,Moderate,17,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 03:00 AM,2018,4,14,3,21.6,71,Moderate,23,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 04:00 AM,2018,4,14,4,19.8,67,Moderate,18,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 05:00 AM,2018,4,14,5,17.8,63,Moderate,16,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 06:00 AM,2018,4,14,6,20.9,70,Moderate,24,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 07:00 AM,2018,4,14,7,22.9,74,Moderate,25,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 08:00 AM,2018,4,14,8,30.9,91,Moderate,39,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 09:00 AM,2018,4,14,9,44.9,124,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 10:00 AM,2018,4,14,10,49.5,135,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 11:00 AM,2018,4,14,11,53.7,146,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 12:00 PM,2018,4,14,12,52.8,144,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 01:00 PM,2018,4,14,13,53.4,145,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 02:00 PM,2018,4,14,14,42.7,119,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 03:00 PM,2018,4,14,15,32.8,95,Moderate,23,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 04:00 PM,2018,4,14,16,31.9,93,Moderate,31,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 05:00 PM,2018,4,14,17,31.9,93,Moderate,32,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 06:00 PM,2018,4,14,18,34.4,98,Moderate,37,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 07:00 PM,2018,4,14,19,39.7,111,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 08:00 PM,2018,4,14,20,47.8,131,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 09:00 PM,2018,4,14,21,59.4,153,Unhealthy,71,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 10:00 PM,2018,4,14,22,64.7,156,Unhealthy,70,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-14 11:00 PM,2018,4,14,23,60.8,154,Unhealthy,57,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 12:00 AM,2018,4,15,0,48.4,133,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 01:00 AM,2018,4,15,1,54.7,148,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 02:00 AM,2018,4,15,2,52.8,144,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 03:00 AM,2018,4,15,3,49.9,136,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 04:00 AM,2018,4,15,4,52.9,144,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 05:00 AM,2018,4,15,5,58.4,152,Unhealthy,64,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 06:00 AM,2018,4,15,6,74.7,161,Unhealthy,91,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 07:00 AM,2018,4,15,7,72.8,160,Unhealthy,71,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 08:00 AM,2018,4,15,8,93.9,171,Unhealthy,115,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 09:00 AM,2018,4,15,9,97.4,173,Unhealthy,101,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 10:00 AM,2018,4,15,10,82.2,165,Unhealthy,67,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 11:00 AM,2018,4,15,11,55.1,149,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 12:00 PM,2018,4,15,12,37,105,Unhealthy for Sensitive Groups,19,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 01:00 PM,2018,4,15,13,26,80,Moderate,15,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 02:00 PM,2018,4,15,14,25,78,Moderate,24,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 03:00 PM,2018,4,15,15,21,70,Moderate,17,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 04:00 PM,2018,4,15,16,18.9,65,Moderate,17,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 05:00 PM,2018,4,15,17,17.9,63,Moderate,17,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 06:00 PM,2018,4,15,18,19.9,67,Moderate,22,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 07:00 PM,2018,4,15,19,27.4,83,Moderate,35,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 08:00 PM,2018,4,15,20,33.7,96,Moderate,40,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 09:00 PM,2018,4,15,21,55.8,151,Unhealthy,78,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 10:00 PM,2018,4,15,22,71.4,159,Unhealthy,87,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-15 11:00 PM,2018,4,15,23,80.2,164,Unhealthy,89,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 12:00 AM,2018,4,16,0,72.6,160,Unhealthy,65,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 01:00 AM,2018,4,16,1,54.8,149,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 02:00 AM,2018,4,16,2,51.9,141,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 03:00 AM,2018,4,16,3,51.4,140,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 04:00 AM,2018,4,16,4,50.7,138,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 05:00 AM,2018,4,16,5,39.8,112,Unhealthy for Sensitive Groups,29,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 06:00 AM,2018,4,16,6,27.9,84,Moderate,16,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 07:00 AM,2018,4,16,7,23.4,75,Moderate,19,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 08:00 AM,2018,4,16,8,21.7,71,Moderate,20,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 09:00 AM,2018,4,16,9,19.3,66,Moderate,17,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 10:00 AM,2018,4,16,10,21.1,70,Moderate,23,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 11:00 AM,2018,4,16,11,21.5,71,Moderate,22,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 12:00 PM,2018,4,16,12,25.7,80,Moderate,30,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 01:00 PM,2018,4,16,13,33.3,96,Moderate,41,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 02:00 PM,2018,4,16,14,36.6,104,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 03:00 PM,2018,4,16,15,41.8,117,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 04:00 PM,2018,4,16,16,37.4,106,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 05:00 PM,2018,4,16,17,31.7,92,Moderate,26,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 06:00 PM,2018,4,16,18,34.8,99,Moderate,38,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 07:00 PM,2018,4,16,19,41.9,117,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 08:00 PM,2018,4,16,20,55.9,151,Unhealthy,70,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 09:00 PM,2018,4,16,21,69.4,158,Unhealthy,83,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 10:00 PM,2018,4,16,22,73.2,160,Unhealthy,77,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-16 11:00 PM,2018,4,16,23,88.6,168,Unhealthy,104,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 12:00 AM,2018,4,17,0,78.3,163,Unhealthy,68,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 01:00 AM,2018,4,17,1,67.6,157,Unhealthy,57,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 02:00 AM,2018,4,17,2,81.8,165,Unhealthy,96,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 03:00 AM,2018,4,17,3,90.4,169,Unhealthy,99,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 04:00 AM,2018,4,17,4,95.7,172,Unhealthy,101,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 05:00 AM,2018,4,17,5,82.3,165,Unhealthy,69,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 06:00 AM,2018,4,17,6,70.6,159,Unhealthy,59,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 07:00 AM,2018,4,17,7,64.5,156,Unhealthy,56,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 08:00 AM,2018,4,17,8,59.1,153,Unhealthy,54,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 09:00 AM,2018,4,17,9,46.8,129,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 10:00 AM,2018,4,17,10,43.4,120,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 11:00 AM,2018,4,17,11,40.1,112,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 12:00 PM,2018,4,17,12,34,97,Moderate,28,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 01:00 PM,2018,4,17,13,26.5,81,Moderate,19,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 02:00 PM,2018,4,17,14,24.2,76,Moderate,22,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 03:00 PM,2018,4,17,15,21.6,71,Moderate,19,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 04:00 PM,2018,4,17,16,20.8,69,Moderate,20,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 05:00 PM,2018,4,17,17,17.3,62,Moderate,14,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 06:00 PM,2018,4,17,18,22.1,72,Moderate,27,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 07:00 PM,2018,4,17,19,23.5,75,Moderate,25,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 08:00 PM,2018,4,17,20,28.2,85,Moderate,33,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 09:00 PM,2018,4,17,21,32.1,93,Moderate,36,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 10:00 PM,2018,4,17,22,31,91,Moderate,30,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-17 11:00 PM,2018,4,17,23,29,87,Moderate,27,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 12:00 AM,2018,4,18,0,28.5,85,Moderate,28,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 01:00 AM,2018,4,18,1,28.7,86,Moderate,29,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 02:00 AM,2018,4,18,2,23.8,76,Moderate,19,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 03:00 AM,2018,4,18,3,33.9,97,Moderate,44,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 04:00 AM,2018,4,18,4,37.4,106,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 05:00 AM,2018,4,18,5,31.7,92,Moderate,26,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 06:00 AM,2018,4,18,6,52.8,144,Unhealthy for Sensitive Groups,74,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 07:00 AM,2018,4,18,7,71.9,159,Unhealthy,91,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 08:00 AM,2018,4,18,8,80.9,164,Unhealthy,90,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 09:00 AM,2018,4,18,9,67.9,157,Unhealthy,55,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 10:00 AM,2018,4,18,10,49.4,135,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 11:00 AM,2018,4,18,11,38.2,108,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 12:00 PM,2018,4,18,12,31.1,91,Moderate,24,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 01:00 PM,2018,4,18,13,36,102,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 02:00 PM,2018,4,18,14,36.5,103,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 03:00 PM,2018,4,18,15,33.7,96,Moderate,31,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 04:00 PM,2018,4,18,16,31.8,92,Moderate,30,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 05:00 PM,2018,4,18,17,30.9,91,Moderate,30,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 06:00 PM,2018,4,18,18,30.9,91,Moderate,31,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 07:00 PM,2018,4,18,19,28.9,86,Moderate,27,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 08:00 PM,2018,4,18,20,40.4,113,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 09:00 PM,2018,4,18,21,45.2,125,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 10:00 PM,2018,4,18,22,47.6,131,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-18 11:00 PM,2018,4,18,23,44.8,124,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 12:00 AM,2018,4,19,0,39.1,110,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 01:00 AM,2018,4,19,1,33.7,96,Moderate,28,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 02:00 AM,2018,4,19,2,30.5,90,Moderate,27,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 03:00 AM,2018,4,19,3,27.6,84,Moderate,25,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 04:00 AM,2018,4,19,4,25.8,80,Moderate,24,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 05:00 AM,2018,4,19,5,25.9,80,Moderate,26,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 06:00 AM,2018,4,19,6,27.4,83,Moderate,29,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 07:00 AM,2018,4,19,7,39.2,110,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 08:00 AM,2018,4,19,8,49.1,134,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 09:00 AM,2018,4,19,9,46.5,128,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 10:00 AM,2018,4,19,10,39.2,110,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 11:00 AM,2018,4,19,11,32.1,93,Moderate,25,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 12:00 PM,2018,4,19,12,28.5,85,Moderate,25,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 01:00 PM,2018,4,19,13,28.2,85,Moderate,28,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 02:00 PM,2018,4,19,14,33.1,95,Moderate,38,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 03:00 PM,2018,4,19,15,30.5,90,Moderate,28,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 04:00 PM,2018,4,19,16,30.7,90,Moderate,31,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 05:00 PM,2018,4,19,17,30.3,89,Moderate,30,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 06:00 PM,2018,4,19,18,31.6,92,Moderate,33,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 07:00 PM,2018,4,19,19,34.3,98,Moderate,37,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 08:00 PM,2018,4,19,20,34.3,98,Moderate,35,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 09:00 PM,2018,4,19,21,46.3,128,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 10:00 PM,2018,4,19,22,54.6,148,Unhealthy for Sensitive Groups,63,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-19 11:00 PM,2018,4,19,23,50.3,137,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-20 12:00 AM,2018,4,20,0,56.1,151,Unhealthy,62,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-20 01:00 AM,2018,4,20,1,67.5,157,Unhealthy,79,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-20 02:00 AM,2018,4,20,2,72.3,160,Unhealthy,77,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-20 03:00 AM,2018,4,20,3,73.1,160,Unhealthy,74,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-20 04:00 AM,2018,4,20,4,73.5,160,Unhealthy,74,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-20 05:00 AM,2018,4,20,5,65.2,156,Unhealthy,57,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-20 06:00 AM,2018,4,20,6,62.6,155,Unhealthy,60,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2018-04-20 07:00 AM,2018,4,20,7,70.8,159,Unhealthy,79,UG/M3,1 Hr,Valid
